age,correction_end,correction_start,correction_time,cs_background,domain,education,explanation_answers,explanation_end,explanation_start,explanation_time,feedback_answers,gender,plan_corrected,plan_creation,planning_background,planning_end,planning_start,planning_time,problem,user_plan,user_plan_corrected,viz_type,attention1,attention2
25,1607651380,1607651133,246.0555644,no,FALSE,gradschool,"{'q1_insights': 'missing_info', 'q2_insights': 'Lociation 2 is not a hub so a plane cannot move there ', 'q3_insights': 'Rob didn t tell me which locations were hubs and that the airplanes can only go to hubs ', 'q5_insights': 'Airplane1 goes to loc1  reload the package to truck2 and move to loc2 ', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': True, 'Problem_error': False}, 'q7_insights': ['load-airplane', 'move-airplane', 'unload-airplane'], 'q8_insights': ['airplane-1', 'airplane-2', 'truck-2', 'package-loc']}",1607651106,1607650617,489.2074406,"{'q1': '5', 'q2': '4', 'q3': '5', 'q4': '5', 'q5': '4', 'q6': '5', 'q7': '2', 'q8': '4', 'q9': '1', 'q10': '3', 'q11': '3', 'q12': '4', 'q13': '4', 'attention_check': '1', 'q14': 'The visualisation helped to unederstand the erro  explanation not really   would improve that  System could be drag and drop   much easier '}",female,1,TRUE,no,1607650574,1607650478,95.9295435,TRUE,"[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location2'], ['unload-airplane', 'package1', 'airplane1', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",viz,I am attentive,1
23,1607497313,1607497070,242.8600681,yes,TRUE,college,"{'q1_insights': 'wrong_info', 'q2_insights': 'My plan was well done according to the information that was provided since the package said it was in location 1 and not in 3', 'q3_insights': 'it said the package was in the wrong location', 'q5_insights': 'first load the plane with the package and from there move it to city 1 and from there load the package to the truck and from there move the truck to the location', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': False, 'Problem_error': True}, 'q7_insights': [], 'q8_insights': ['package-loc']}",1607497030,1607496470,560.0835922,"{'q1': '5', 'q2': '5', 'q3': '5', 'q4': '5', 'q5': '5', 'q6': '5', 'q7': '1', 'q8': '5', 'q9': '2', 'q10': '5', 'q11': '5', 'q12': '5', 'q13': '3', 'attention_check': '1', 'q14': ''}",male,1,TRUE,yes,1607496353,1607496141,211.4118462,FALSE,"[['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",text,I am attentive,1
28,1607651855,1607651613,242.3785913,no,FALSE,other,"{'q1_insights': 'wrong_info', 'q2_insights': 'My plan is invalid because the airplane in location 3 can only land in location 1  From location 1  I can load the truck to move the package to location 2  Rob gave me the information that the airplane in location 3 could land in location 2  which is incorrect  Location 2 must be a hub for the airplane to land on it ', 'q3_insights': 'Yes  Rob gave me the information that the airplane in location 3 could land in location 2  which is incorrect  Location 2 must be a hub for the airplane to land on it ', 'q5_insights': 'The corrections are  move the airplane from location 3 to location 1  unload the package from the airplane at location 1  load the truck in location 1  move the truck from location 1 to location 2  unload the truck at location 2 ', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': True, 'Problem_error': False}, 'q7_insights': ['move-airplane', 'unload-airplane'], 'q8_insights': ['loc-3']}",1607651536,1607650431,1105.055019,"{'q1': '5', 'q2': '4', 'q3': '5', 'q4': '5', 'q5': '5', 'q6': '3', 'q7': '4', 'q8': '3', 'q9': '5', 'q10': '4', 'q11': '4', 'q12': '4', 'q13': '4', 'attention_check': '1', 'q14': 'No '}",female,1,TRUE,no,1607650326,1607650139,187.0281911,TRUE,"[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location2'], ['unload-airplane', 'package1', 'airplane1', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",viz,I am attentive,1
21,1607497560,1607497318,242.3541808,yes,TRUE,gradschool,"{'q1_insights': 'wrong_info', 'q2_insights': 'I followed the plan with Rob s instructions properly  but the initial state Rob gave me were led me wrong to complete the real task ', 'q3_insights': 'Yes  Initial state was package 1 in location 3  not in location 1  That means that plane was necessary to bring it to location 2  assuming the goal was correct ', 'q5_insights': 'Load package 1 into plane 2  then move it to location 1  unload   then load package 1 in truck 2 and move it to location 2 and unload ', 'q_attention_insights': 'Not really  because if im not putting attention at all I could only type nonsense   I am attentive ', 'q6_insights': {'Action_error': False, 'Problem_error': True}, 'q7_insights': ['load-truck', 'load-airplane'], 'q8_insights': ['package-loc']}",1607497286,1607496353,932.8048234,"{'q1': '1', 'q2': '4', 'q3': '4', 'q4': '5', 'q5': '5', 'q6': '5', 'q7': '2', 'q8': '3', 'q9': '1', 'q10': '5', 'q11': '5', 'q12': '5', 'q13': '2', 'attention_check': '1', 'q14': 'Maybe more visual elements'}",male,1,TRUE,no,1607496261,1607496086,174.9876664,FALSE,"[['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",text,Not really  because if im not putting attention at all I could only type nonsense   I am attentive ,1
23,1607642838,1607642597,240.9488456,yes,FALSE,gradschool,"{'q1_insights': 'missing_info', 'q2_insights': 'My plan is wrong because I had to make sure if I d move my airplane to a distribution center', 'q3_insights': 'I m not quite sure but I would say it was to verify if source destination was a distribution center  hub  ', 'q5_insights': 'To add more two pre conditions before moving the plane ', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': False, 'Problem_error': True}, 'q7_insights': ['move-airplane'], 'q8_insights': ['loc-3']}",1607642561,1607642178,383.3679254,"{'q1': '5', 'q2': '5', 'q3': '4', 'q4': '5', 'q5': '4', 'q6': '4', 'q7': '3', 'q8': '4', 'q9': '3', 'q10': '4', 'q11': '3', 'q12': '5', 'q13': '4', 'attention_check': '1', 'q14': ''}",male,0,TRUE,no,1607642124,1607640727,1397.513197,TRUE,"[['move-truck', 'truck1', 'location4', 'location3', 'city2'], ['load-truck', 'package1', 'truck1', 'location3'], ['unload-truck', 'package1', 'truck1', 'location3'], ['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location2'], ['unload-airplane', 'package1', 'airplane1', 'location2']]","[['move-truck', 'truck1', 'location4', 'location3', 'city2'], ['load-truck', 'package1', 'truck1', 'location3'], ['unload-truck', 'package1', 'truck1', 'location3'], ['load-airplane', 'package1', 'airplane1', 'city2'], ['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location2'], ['unload-airplane', 'package1', 'airplane1', 'city1'], ['unload-airplane', 'package1', 'airplane1', 'location2']]",text,I am attentive,1
26,1607650836,1607650597,238.9988635,no,FALSE,gradschool,"{'q1_insights': 'no_errors', 'q2_insights': 'I loaded the plane in location 3  then went to location 2 in city 1  and then unloaded the plane in location 2  The goal is achieved and no red color in the plan', 'q3_insights': 'Yes', 'q5_insights': 'Nothing', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': True, 'Problem_error': True}, 'q7_insights': ['move-airplane'], 'q8_insights': []}",1607650587,1607650435,151.7196698,"{'q1': '5', 'q2': '5', 'q3': '5', 'q4': '5', 'q5': '5', 'q6': '5', 'q7': '5', 'q8': '5', 'q9': '4', 'q10': '4', 'q11': '5', 'q12': '5', 'q13': '5', 'attention_check': '1', 'q14': 'Less text and more images'}",female,1,TRUE,no,1607650416,1607649966,450.1647065,TRUE,"[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location2'], ['unload-airplane', 'package1', 'airplane1', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",viz,I am attentive,1
29,1607579803,1607579565,238.6782041,no,TRUE,college,"{'q1_insights': 'wrong_info', 'q2_insights': 'The package started out in the wrong place  The AI assistant said it was in location 1 while it was actually in location 3 ', 'q3_insights': 'I do  the location of the package was the wrong piece of information ', 'q5_insights': 'I would need to get the plane from location 3 to location 1 ', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': False, 'Problem_error': True}, 'q7_insights': [], 'q8_insights': ['package-loc']}",1607579553,1607579377,175.5754073,"{'q1': '5', 'q2': '4', 'q3': '5', 'q4': '5', 'q5': '4', 'q6': '5', 'q7': '2', 'q8': '3', 'q9': '4', 'q10': '4', 'q11': '5', 'q12': '5', 'q13': '5', 'attention_check': '1', 'q14': 'I would have liked the testing in the second task '}",male,1,TRUE,no,1607579355,1607579264,90.32618952,FALSE,"[['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",viz,I am attentive,1
19,1607650789,1607650551,238.162153,no,FALSE,other,"{'q1_insights': 'missing_info', 'q2_insights': 'There is no hub at location 2 for the airplane to land at  It must first be transported via plane to location 1  then trucked over to location 2 ', 'q3_insights': 'Information omitted by Rob was that there is no hub in location 2 ', 'q5_insights': 'Move plant from Loc3 to Loc1  then transport via truck from Loc1 to Loc2 ', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': True, 'Problem_error': False}, 'q7_insights': ['move-airplane'], 'q8_insights': ['loc-3']}",1607650540,1607650164,376.038142,"{'q1': '5', 'q2': '5', 'q3': '3', 'q4': '5', 'q5': '5', 'q6': '5', 'q7': '3', 'q8': '4', 'q9': '2', 'q10': '5', 'q11': '3', 'q12': '4', 'q13': '4', 'attention_check': '1', 'q14': ''}",male,1,TRUE,no,1607650140,1607650007,133.322736,TRUE,"[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location2'], ['unload-airplane', 'package1', 'airplane1', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",viz,I am attentive,1
23,1607651221,1607650989,232.3666201,no,FALSE,other,"{'q1_insights': 'missing_info', 'q2_insights': 'Airplanes require locations  loc N  that are hubs to move to and from  Hubs are loc 1 and loc 3  Goal is moving the package to loc 2    My plan was valid for the plane taking off  loc 3 is a hub   but there is no way for it to land in  loc 2 is NOT a hub    To resolve this conflict  I need to have the plane carry the package to  loc 1 is a hub  and then have the truck ferry it to loc 2   Essentially  I was not provided the pre requesites for using planes  and thus had no reason to use trucks ', 'q3_insights': 'I understand  The information omitted was that airplanes require hubs to serve as their take off and arrival locs for move airplane ', 'q5_insights': 'I need to change  move airplane airplane1 location3 location2   to move airplane airplane1 location3 location1  And add the following lines  unload airplane package1 airplane1 location1  load truck package1 truck1 location1  move truck truck2 location1 location2 cit1  unload truck package1 truck1 location2 ', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': True, 'Problem_error': False}, 'q7_insights': ['move-airplane'], 'q8_insights': []}",1607650971,1607650429,542.0471525,"{'q1': '5', 'q2': '5', 'q3': '5', 'q4': '5', 'q5': '5', 'q6': '5', 'q7': '2', 'q8': '4', 'q9': '1', 'q10': '5', 'q11': '5', 'q12': '5', 'q13': '5', 'attention_check': '1', 'q14': 'For the plan correction  for it to show you your input again without checking it  Basically  make you double confirm  as I ve forgot to set unload truck package1 truck2 location2  as my final step in the plan due to getting too focused on making sure all preconditions are met '}",female,0,TRUE,no,1607650384,1607650222,162.6179283,TRUE,"[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location2'], ['unload-airplane', 'package1', 'airplane1', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1']]",viz,I am attentive,1
22,1607650717,1607650485,231.8982918,yes,FALSE,gradschool,"{'q1_insights': 'user', 'q2_insights': 'It seems like i should add preconditions for moving the plane  but i didtnt saw it when i was doing it', 'q3_insights': 'I didnt completely understand it', 'q5_insights': 'to add the move plane preconditions', 'q_attention_insights': 'i am attentive', 'q6_insights': {'Action_error': True, 'Problem_error': False}, 'q7_insights': ['move-airplane'], 'q8_insights': ['airplane-1', 'airplane-2']}",1607650466,1607650163,303.7025237,"{'q1': '5', 'q2': '5', 'q3': '5', 'q4': '4', 'q5': '4', 'q6': '4', 'q7': '2', 'q8': '4', 'q9': '1', 'q10': '4', 'q11': '3', 'q12': '3', 'q13': '4', 'attention_check': '1', 'q14': ''}",male,1,TRUE,yes,1607650129,1607649951,178.4842,TRUE,"[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location2'], ['unload-airplane', 'package1', 'airplane1', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",viz,i am attentive,1
